point cloud with 30522 points in dimension 768
value range: [0.15424,2.89267]
 [0.166645,0.167836)
 [0.166643,0.168297)
 [0.166641,0.167306)
 [0.166639,0.167274)
 [0.166636,0.168789)
 [0.166631,0.166722)
 [0.16663,0.16771)
 [0.166627,0.168365)
 [0.166625,0.166711)
 [0.166623,0.168933)
 [0.166623,0.166669)
 [0.166622,0.166738)
 [0.16662,0.167299)
 [0.166616,0.167272)
 [0.166616,0.166636)
 [0.166615,0.166788)
 [0.166615,0.166619)
 [0.166614,0.166964)
 [0.166613,0.16796)
 [0.166613,0.169009)
 [0.16661,0.166785)
 [0.166607,0.167627)
 [0.166605,0.166913)
 [0.166604,0.167024)
 [0.166602,0.168155)
 [0.1666,0.16671)
 [0.166599,0.166958)
 [0.166591,0.167004)
 [0.16659,0.167343)
 [0.166588,0.166921)
 [0.166587,0.166738)
 [0.166584,0.169031)
 [0.166582,0.167656)
 [0.166582,0.16667)
 [0.166582,0.166999)
 [0.166581,0.1681)
 [0.166581,0.1679)
 [0.166579,0.166969)
 [0.166579,0.16694)
 [0.166577,0.168199)
 [0.166574,0.166927)
 [0.166574,0.167368)
 [0.166573,0.167197)
 [0.16657,0.166994)
 [0.166568,0.166844)
 [0.166567,0.166721)
 [0.166567,0.16754)
 [0.166567,0.168106)
 [0.166564,0.166867)
 [0.166562,0.167016)
 [0.166562,0.168481)
 [0.16656,0.167888)
 [0.16656,0.166991)
 [0.166559,0.167019)
 [0.166556,0.167923)
 [0.166556,0.167703)
 [0.16655,0.167465)
 [0.166549,0.168658)
 [0.166549,0.167356)
 [0.166548,0.166582)
 [0.166544,0.16674)
 [0.166541,0.166886)
 [0.166539,0.167779)
 [0.166538,0.167491)
 [0.166535,0.167614)
 [0.166535,0.169713)
 [0.166533,0.167205)
 [0.166532,0.167013)
 [0.166532,0.166602)
 [0.166531,0.168403)
 [0.16653,0.167226)
 [0.166529,0.167144)
 [0.166529,0.166716)
 [0.166527,0.166717)
 [0.166525,0.167979)
 [0.166518,0.166751)
 [0.166516,0.16801)
 [0.166512,0.167088)
 [0.166512,0.167106)
 [0.166511,0.167631)
 [0.166508,0.16837)
 [0.166508,0.166858)
 [0.166507,0.167031)
 [0.166505,0.168654)
 [0.166505,0.168278)
 [0.166504,0.166842)
 [0.166503,0.167108)
 [0.166499,0.167252)
 [0.166498,0.16651)
 [0.166498,0.167891)
 [0.166497,0.166875)
 [0.166497,0.167864)
 [0.166497,0.166751)
 [0.166496,0.166797)
 [0.166495,0.168061)
 [0.166493,0.167134)
 [0.166493,0.16687)
 [0.166491,0.168958)
 [0.16649,0.168116)
 [0.166488,0.166938)
 [0.166488,0.166903)
 [0.166481,0.166808)
 [0.166481,0.168364)
 [0.166479,0.167246)
 [0.166477,0.167557)
 [0.166476,0.166885)
 [0.166474,0.167317)
 [0.166472,0.16777)
 [0.166467,0.16689)
 [0.166467,0.166872)
 [0.166465,0.169304)
 [0.166464,0.166546)
 [0.166464,0.166826)
 [0.166463,0.166594)
 [0.166458,0.167258)
 [0.166456,0.166774)
 [0.166455,0.166864)
 [0.166455,0.166897)
 [0.16645,0.167096)
 [0.16645,0.166793)
 [0.166449,0.167989)
 [0.166448,0.166647)
 [0.166445,0.167357)
 [0.166445,0.167752)
 [0.166444,0.166751)
 [0.166444,0.168588)
 [0.16644,0.166504)
 [0.166438,0.167969)
 [0.166437,0.166444)
 [0.166437,0.16742)
 [0.16643,0.166494)
 [0.16643,0.16869)
 [0.166428,0.166898)
 [0.166427,0.166435)
 [0.166427,0.167492)
 [0.166426,0.166624)
 [0.166426,0.166936)
 [0.166425,0.166563)
 [0.166423,0.167529)
 [0.166421,0.168228)
 [0.16642,0.169256)
 [0.166419,0.166718)
 [0.166418,0.167106)
 [0.166416,0.167425)
 [0.166415,0.166997)
 [0.166414,0.168176)
 [0.166411,0.166705)
 [0.166406,0.167108)
 [0.166405,0.166534)
 [0.166405,0.167349)
 [0.166404,0.167607)
 [0.166404,0.168776)
 [0.166403,0.167294)
 [0.166399,0.167159)
 [0.166399,0.169675)
 [0.166398,0.166464)
 [0.166395,0.168279)
 [0.166393,0.166529)
 [0.166392,0.166447)
 [0.166391,0.167444)
 [0.16639,0.166711)
 [0.166389,0.168302)
 [0.166388,0.166572)
 [0.166387,0.166563)
 [0.166387,0.167575)
 [0.166386,0.166856)
 [0.166384,0.167182)
 [0.166383,0.167324)
 [0.166381,0.168959)
 [0.166381,0.167006)
 [0.16638,0.166596)
 [0.166376,0.166699)
 [0.166376,0.167418)
 [0.166376,0.166573)
 [0.166376,0.168523)
 [0.166375,0.167796)
 [0.166374,0.167432)
 [0.166374,0.166705)
 [0.166374,0.167598)
 [0.166371,0.166519)
 [0.16637,0.166552)
 [0.166367,0.167392)
 [0.166362,0.167076)
 [0.166362,0.167272)
 [0.166361,0.167379)
 [0.166359,0.166869)
 [0.166358,0.167163)
 [0.166355,0.166774)
 [0.166353,0.167664)
 [0.166352,0.167509)
 [0.166347,0.167035)
 [0.166346,0.166675)
 [0.166345,0.166693)
 [0.166341,0.167459)
 [0.166341,0.166637)
 [0.166338,0.166599)
 [0.166336,0.167603)
 [0.166335,0.16696)
 [0.166332,0.167258)
 [0.166332,0.167255)
 [0.16633,0.168042)
 [0.166329,0.166599)
 [0.166329,0.166451)
 [0.166328,0.16704)
 [0.166328,0.166491)
 [0.166327,0.167079)
 [0.166325,0.16829)
 [0.166324,0.168273)
 [0.16632,0.16674)
 [0.166319,0.167997)
 [0.166317,0.166435)
 [0.166316,0.167536)
 [0.166316,0.167108)
 [0.166315,0.167562)
 [0.166315,0.167968)
 [0.166313,0.166546)
 [0.166312,0.168588)
 [0.166311,0.16734)
 [0.166311,0.166325)
 [0.166311,0.166915)
 [0.16631,0.166635)
 [0.166309,0.16641)
 [0.166307,0.166511)
 [0.166306,0.167122)
 [0.166306,0.166966)
 [0.166303,0.167157)
 [0.166303,0.166592)
 [0.166302,0.166438)
 [0.166302,0.166511)
 [0.1663,0.166915)
 [0.166299,0.16711)
 [0.166297,0.167593)
 [0.166295,0.167234)
 [0.166293,0.166561)
 [0.16629,0.168081)
 [0.166289,0.169094)
 [0.166288,0.167265)
 [0.166288,0.166422)
 [0.166287,0.166311)
 [0.166285,0.166604)
 [0.166282,0.166999)
 [0.166282,0.167463)
 [0.16628,0.166817)
 [0.166278,0.167715)
 [0.166269,0.167489)
 [0.166268,0.166268)
 [0.166266,0.166999)
 [0.166263,0.167083)
 [0.166262,0.167765)
 [0.166261,0.166884)
 [0.16626,0.166998)
 [0.166259,0.16653)
 [0.166258,0.167409)
 [0.166257,0.167682)
 [0.166257,0.1669)
 [0.166251,0.167627)
 [0.16625,0.166345)
 [0.16625,0.166582)
 [0.166248,0.166249)
 [0.166247,0.167593)
 [0.166247,0.166619)
 [0.166245,0.168145)
 [0.166243,0.16666)
 [0.16624,0.16728)
 [0.166236,0.166905)
 [0.166236,0.166779)
 [0.166235,0.166964)
 [0.166235,0.166628)
 [0.166234,0.167179)
 [0.166233,0.167605)
 [0.166233,0.166705)
 [0.166233,0.166898)
 [0.166233,0.166806)
 [0.166232,0.166948)
 [0.16623,0.166355)
 [0.16623,0.16652)
 [0.166228,0.166527)
 [0.166226,0.166874)
 [0.166223,0.166523)
 [0.166222,0.167885)
 [0.166221,0.166259)
 [0.16622,0.16676)
 [0.166215,0.167895)
 [0.166213,0.166241)
 [0.166212,0.166758)
 [0.166212,0.166819)
 [0.166211,0.166726)
 [0.166208,0.167933)
 [0.166206,0.16749)
 [0.166206,0.166402)
 [0.166204,0.167147)
 [0.166202,0.166682)
 [0.1662,0.167369)
 [0.166199,0.168252)
 [0.166196,0.167147)
 [0.166192,0.166338)
 [0.166191,0.168659)
 [0.166184,0.166583)
 [0.166178,0.16823)
 [0.166177,0.166333)
 [0.166176,0.167259)
 [0.166173,0.167916)
 [0.166173,0.166919)
 [0.16617,0.168687)
 [0.16617,0.166763)
 [0.166167,0.166548)
 [0.166166,0.166391)
 [0.166165,0.166893)
 [0.166164,0.16641)
 [0.166163,0.166684)
 [0.166163,0.16706)
 [0.166161,0.166829)
 [0.16616,0.166546)
 [0.166159,0.167385)
 [0.166157,0.166162)
 [0.166157,0.166173)
 [0.166153,0.166585)
 [0.166152,0.166709)
 [0.166149,0.16618)
 [0.166149,0.168303)
 [0.166146,0.166245)
 [0.166145,0.166305)
 [0.166144,0.166531)
 [0.166144,0.16766)
 [0.166143,0.166689)
 [0.166143,0.167083)
 [0.166142,0.166863)
 [0.16614,0.167463)
 [0.166137,0.166255)
 [0.166135,0.166851)
 [0.166131,0.166744)
 [0.166128,0.166782)
 [0.166126,0.166556)
 [0.166125,0.166706)
 [0.166124,0.16688)
 [0.166124,0.166757)
 [0.166121,0.167181)
 [0.166119,0.166805)
 [0.166118,0.166651)
 [0.166115,0.166689)
 [0.166113,0.166445)
 [0.166109,0.166163)
 [0.166109,0.166252)
 [0.166106,0.168067)
 [0.166105,0.167388)
 [0.166104,0.166108)
 [0.166102,0.1663)
 [0.166101,0.167012)
 [0.166101,0.169047)
 [0.1661,0.166175)
 [0.166099,0.166613)
 [0.166098,0.166893)
 [0.166096,0.167093)
 [0.166096,0.167319)
 [0.166094,0.167183)
 [0.166093,0.166235)
 [0.166091,0.166762)
 [0.166088,0.168804)
 [0.166088,0.166964)
 [0.166087,0.166472)
 [0.166086,0.166188)
 [0.166085,0.166221)
 [0.166082,0.166439)
 [0.166081,0.167173)
 [0.166081,0.16665)
 [0.166081,0.166088)
 [0.166079,0.16761)
 [0.166078,0.168113)
 [0.166078,0.166934)
 [0.166077,0.16741)
 [0.166074,0.166469)
 [0.166072,0.166737)
 [0.16607,0.166557)
 [0.16607,0.167326)
 [0.166067,0.168129)
 [0.166065,0.167924)
 [0.166065,0.166495)
 [0.166061,0.1668)
 [0.166059,0.167272)
 [0.166057,0.166443)
 [0.166056,0.167239)
 [0.166055,0.16817)
 [0.166055,0.167507)
 [0.166053,0.166062)
 [0.166049,0.166125)
 [0.166047,0.167577)
 [0.166046,0.168523)
 [0.166046,0.166975)
 [0.166045,0.168176)
 [0.16604,0.166508)
 [0.166038,0.167797)
 [0.166037,0.166088)
 [0.166037,0.166119)
 [0.166035,0.167094)
 [0.166035,0.16655)
 [0.166032,0.166977)
 [0.166031,0.16649)
 [0.166029,0.166886)
 [0.166028,0.167499)
 [0.166028,0.166823)
 [0.166028,0.166414)
 [0.166028,0.167166)
 [0.166026,0.168364)
 [0.166024,0.166405)
 [0.166021,0.167812)
 [0.166021,0.167671)
 [0.16602,0.166646)
 [0.166019,0.16687)
 [0.166018,0.166251)
 [0.166018,0.167655)
 [0.166018,0.166322)
 [0.166016,0.16725)
 [0.166016,0.166913)
 [0.166014,0.166427)
 [0.166012,0.166769)
 [0.166011,0.167072)
 [0.166011,0.166243)
 [0.16601,0.166643)
 [0.166007,0.166079)
 [0.166006,0.166356)
 [0.166006,0.16827)
 [0.166005,0.166039)
 [0.166004,0.166238)
 [0.166002,0.16654)
 [0.166002,0.16738)
 [0.166001,0.168463)
 [0.166001,0.166388)
 [0.166001,0.166471)
 [0.166001,0.166442)
 [0.165998,0.166778)
 [0.165997,0.166704)
 [0.165997,0.166222)
 [0.165993,0.167286)
 [0.165993,0.167062)
 [0.165992,0.16781)
 [0.16599,0.168475)
 [0.16599,0.166197)
 [0.16599,0.16829)
 [0.165989,0.168315)
 [0.165989,0.167548)
 [0.165988,0.166223)
 [0.165988,0.166782)
 [0.165988,0.166147)
 [0.165986,0.167317)
 [0.165985,0.168193)
 [0.165983,0.166217)
 [0.165981,0.167417)
 [0.165981,0.166736)
 [0.16598,0.166513)
 [0.165975,0.166957)
 [0.165975,0.168078)
 [0.165974,0.166201)
 [0.165974,0.166901)
 [0.165973,0.16683)
 [0.165969,0.16659)
 [0.165969,0.166453)
 [0.165966,0.166362)
 [0.165966,0.166302)
 [0.165964,0.166068)
 [0.165964,0.16717)
 [0.165964,0.166409)
 [0.165963,0.167507)
 [0.165962,0.166381)
 [0.165959,0.166367)
 [0.165953,0.167289)
 [0.165951,0.166002)
 [0.165946,0.166075)
 [0.165939,0.166352)
 [0.165938,0.167321)
 [0.165938,0.166241)
 [0.165938,0.166117)
 [0.165937,0.167286)
 [0.165936,0.167166)
 [0.165933,0.166181)
 [0.16593,0.166841)
 [0.165929,0.16661)
 [0.165928,0.166557)
 [0.165928,0.167704)
 [0.165927,0.167461)
 [0.165926,0.16648)
 [0.165925,0.167022)
 [0.165925,0.166068)
 [0.165923,0.170623)
 [0.165923,0.166626)
 [0.165922,0.166296)
 [0.165918,0.166994)
 [0.165915,0.166101)
 [0.165915,0.16607)
 [0.165912,0.166487)
 [0.165911,0.16661)
 [0.165909,0.167282)
 [0.165908,0.165961)
 [0.165908,0.167006)
 [0.165907,0.16667)
 [0.165906,0.167071)
 [0.165906,0.167757)
 [0.165906,0.167521)
 [0.165903,0.166856)
 [0.165902,0.166911)
 [0.165902,0.166014)
 [0.165902,0.166321)
 [0.1659,0.16749)
 [0.1659,0.166033)
 [0.165899,0.166841)
 [0.165899,0.16601)
 [0.165897,0.166576)
 [0.165897,0.166051)
 [0.165896,0.168006)
 [0.165895,0.167064)
 [0.165895,0.166981)
 [0.165895,0.166)
 [0.165894,0.166144)
 [0.165892,0.166459)
 [0.165891,0.166078)
 [0.165889,0.166869)
 [0.165888,0.16614)
 [0.165888,0.166458)
 [0.165887,0.166168)
 [0.165885,0.167362)
 [0.165883,0.166371)
 [0.165881,0.167358)
 [0.165879,0.168283)
 [0.165879,0.16756)
 [0.165877,0.16685)
 [0.165875,0.167494)
 [0.165874,0.166144)
 [0.165873,0.166391)
 [0.165869,0.165876)
 [0.165869,0.166188)
 [0.165863,0.166092)
 [0.165863,0.167756)
 [0.165862,0.166094)
 [0.165859,0.166181)
 [0.165858,0.167193)
 [0.165858,0.167131)
 [0.165857,0.166683)
 [0.165855,0.166376)
 [0.165855,0.16644)
 [0.165854,0.165925)
 [0.165847,0.166934)
 [0.165847,0.167147)
 [0.165844,0.166662)
 [0.165843,0.166984)
 [0.165842,0.167596)
 [0.16584,0.165854)
 [0.16584,0.166367)
 [0.165839,0.167625)
 [0.165839,0.168792)
 [0.165838,0.166351)
 [0.165837,0.167938)
 [0.165834,0.166543)
 [0.165834,0.166272)
 [0.165833,0.166051)
 [0.165833,0.166109)
 [0.165829,0.16784)
 [0.165827,0.168098)
 [0.165826,0.166767)
 [0.165826,0.168068)
 [0.165825,0.166173)
 [0.165824,0.166635)
 [0.165823,0.167468)
 [0.16582,0.166682)
 [0.165819,0.166359)
 [0.165816,0.16654)
 [0.165816,0.166638)
 [0.165815,0.166255)
 [0.165814,0.166408)
 [0.165812,0.16694)
 [0.165812,0.165994)
 [0.165812,0.167261)
 [0.165811,0.166265)
 [0.165809,0.166484)
 [0.165809,0.16706)
 [0.165806,0.166177)
 [0.165806,0.165982)
 [0.165806,0.166464)
 [0.165804,0.166275)
 [0.165801,0.166014)
 [0.165801,0.16598)
 [0.1658,0.167015)
 [0.165795,0.166639)
 [0.165794,0.166242)
 [0.165792,0.167216)
 [0.165792,0.166952)
 [0.165791,0.166494)
 [0.16579,0.166444)
 [0.165789,0.168466)
 [0.165785,0.165951)
 [0.165785,0.167814)
 [0.165783,0.165884)
 [0.165781,0.166141)
 [0.16578,0.16768)
 [0.165777,0.167293)
 [0.165775,0.166938)
 [0.165771,0.166619)
 [0.165771,0.16594)
 [0.16577,0.166207)
 [0.165768,0.16708)
 [0.165767,0.166713)
 [0.165766,0.167307)
 [0.165765,0.165836)
 [0.165764,0.166226)
 [0.165763,0.167788)
 [0.165762,0.166199)
 [0.165761,0.166565)
 [0.165761,0.167517)
 [0.165759,0.166613)
 [0.165759,0.166543)
 [0.165758,0.166424)
 [0.165757,0.166001)
 [0.165754,0.16749)
 [0.165754,0.165965)
 [0.165754,0.166799)
 [0.165753,0.166707)
 [0.165751,0.166222)
 [0.165748,0.16587)
 [0.165748,0.167368)
 [0.165746,0.165867)
 [0.165746,0.16579)
 [0.165744,0.167075)
 [0.165742,0.166382)
 [0.16574,0.167316)
 [0.165738,0.167977)
 [0.165737,0.166152)
 [0.165736,0.166312)
 [0.165736,0.166603)
 [0.165735,0.166931)
 [0.165731,0.166461)
 [0.16573,0.167313)
 [0.16573,0.168662)
 [0.165727,0.167566)
 [0.165727,0.166563)
 [0.165726,0.166823)
 [0.165725,0.165768)
 [0.165725,0.166046)
 [0.165725,0.16652)
 [0.165723,0.166647)
 [0.165721,0.166443)
 [0.165718,0.167804)
 [0.165718,0.166324)
 [0.165715,0.166805)
 [0.165714,0.166041)
 [0.165713,0.166233)
 [0.165711,0.166905)
 [0.165709,0.165811)
 [0.165708,0.16582)
 [0.165707,0.166009)
 [0.165705,0.167278)
 [0.165702,0.166831)
 [0.1657,0.166999)
 [0.1657,0.168278)
 [0.165699,0.169356)
 [0.165698,0.1679)
 [0.165698,0.166285)
 [0.165695,0.1669)
 [0.165694,0.166118)
 [0.165693,0.16607)
 [0.165692,0.166253)
 [0.165692,0.166117)
 [0.165691,0.165697)
 [0.16569,0.165911)
 [0.165687,0.167235)
 [0.165686,0.166527)
 [0.165685,0.166079)
 [0.165685,0.166532)
 [0.165684,0.166788)
 [0.165683,0.168175)
 [0.165683,0.16732)
 [0.165679,0.167118)
 [0.165678,0.165869)
 [0.165676,0.166806)
 [0.165676,0.167645)
 [0.165674,0.165956)
 [0.165674,0.16662)
 [0.165674,0.166477)
 [0.165673,0.166162)
 [0.165673,0.165812)
 [0.16567,0.166663)
 [0.16567,0.166243)
 [0.165669,0.167203)
 [0.165668,0.167762)
 [0.165667,0.165789)
 [0.165666,0.167099)
 [0.165664,0.165981)
 [0.165664,0.165754)
 [0.165664,0.16617)
 [0.165662,0.16643)
 [0.165661,0.166125)
 [0.165658,0.166358)
 [0.165657,0.16799)
 [0.165655,0.166865)
 [0.165655,0.165954)
 [0.165653,0.166189)
 [0.165653,0.166352)
 [0.165652,0.168532)
 [0.165652,0.165806)
 [0.165651,0.166842)
 [0.165651,0.166096)
 [0.16565,0.166315)
 [0.16565,0.16616)
 [0.165648,0.165858)
 [0.165646,0.166245)
 [0.165645,0.166102)
 [0.165644,0.166117)
 [0.165643,0.168109)
 [0.165641,0.167852)
 [0.165641,0.165791)
 [0.165638,0.166632)
 [0.165638,0.168317)
 [0.165636,0.167819)
 [0.165636,0.166556)
 [0.165636,0.16635)
 [0.165633,0.167419)
 [0.165633,0.166324)
 [0.165633,0.167671)
 [0.165631,0.166785)
 [0.16563,0.1672)
 [0.165626,0.166063)
 [0.165626,0.166096)
 [0.165623,0.166583)
 [0.165622,0.16574)
 [0.165619,0.166663)
 [0.165619,0.167193)
 [0.165618,0.166705)
 [0.165618,0.165964)
 [0.165617,0.166744)
 [0.165616,0.166729)
 [0.165615,0.165919)
 [0.165615,0.166421)
 [0.165613,0.166619)
 [0.165612,0.16695)
 [0.165612,0.166113)
 [0.165611,0.167558)
 [0.165611,0.165843)
 [0.16561,0.165931)
 [0.165608,0.166647)
 [0.165607,0.165627)
 [0.165607,0.166)
 [0.165604,0.165993)
 [0.165604,0.167515)
 [0.165603,0.166021)
 [0.165603,0.167385)
 [0.165602,0.167084)
 [0.165602,0.167545)
 [0.165601,0.166544)
 [0.165598,0.16626)
 [0.165598,0.166094)
 [0.165597,0.166665)
 [0.165597,0.167035)
 [0.165596,0.167226)
 [0.165596,0.166935)
 [0.165596,0.166445)
 [0.165595,0.168232)
 [0.165594,0.167032)
 [0.165591,0.166517)
 [0.165591,0.167143)
 [0.16559,0.1665)
 [0.16559,0.165813)
 [0.16559,0.166226)
 [0.165589,0.166892)
 [0.165588,0.166973)
 [0.165587,0.165801)
 [0.165587,0.165936)
 [0.165586,0.165771)
 [0.165585,0.167491)
 [0.165585,0.166042)
 [0.165583,0.167233)
 [0.165583,0.166459)
 [0.165581,0.167455)
 [0.165576,0.166769)
 [0.165571,0.166757)
 [0.165571,0.165695)
 [0.16557,0.165975)
 [0.16557,0.166691)
 [0.165569,0.166163)
 [0.165568,0.166693)
 [0.165567,0.166937)
 [0.165566,0.166774)
 [0.165565,0.166814)
 [0.165564,0.167834)
 [0.165564,0.16606)
 [0.165564,0.166292)
 [0.165562,0.166936)
 [0.165561,0.167629)
 [0.16556,0.167601)
 [0.16556,0.166511)
 [0.165559,0.166229)
 [0.165559,0.166861)
 [0.165557,0.166802)
 [0.165556,0.168591)
 [0.165555,0.166369)
 [0.165555,0.165602)
 [0.165551,0.16728)
 [0.165546,0.165566)
 [0.165544,0.165755)
 [0.165543,0.165606)
 [0.165543,0.165921)
 [0.16554,0.166345)
 [0.16554,0.165714)
 [0.165539,0.167393)
 [0.165538,0.165802)
 [0.165538,0.166667)
 [0.165532,0.166892)
 [0.165532,0.166243)
 [0.165531,0.166003)
 [0.16553,0.166306)
 [0.16553,0.165755)
 [0.165529,0.167097)
 [0.165529,0.165884)
 [0.165529,0.1658)
 [0.165526,0.16691)
 [0.165525,0.168229)
 [0.165525,0.166796)
 [0.165521,0.165849)
 [0.165521,0.167226)
 [0.165521,0.166107)
 [0.165518,0.166533)
 [0.165515,0.166597)
 [0.165512,0.167316)
 [0.165511,0.166097)
 [0.16551,0.166704)
 [0.165509,0.166607)
 [0.165506,0.165679)
 [0.165504,0.167223)
 [0.165502,0.166075)
 [0.165502,0.166644)
 [0.165501,0.166897)
 [0.165499,0.166723)
 [0.165498,0.166251)
 [0.165497,0.167496)
 [0.165497,0.165715)
 [0.165496,0.165745)
 [0.165494,0.165608)
 [0.165493,0.168364)
 [0.165492,0.166234)
 [0.16549,0.166102)
 [0.165489,0.166092)
 [0.165486,0.165627)
 [0.165485,0.166635)
 [0.165484,0.166267)
 [0.165483,0.165687)
 [0.165483,0.166391)
 [0.165481,0.167271)
 [0.16548,0.166759)
 [0.165477,0.166387)
 [0.165476,0.166898)
 [0.165469,0.165795)
 [0.165469,0.165945)
 [0.165466,0.167214)
 [0.165465,0.165794)
 [0.165464,0.16701)
 [0.165464,0.166292)
 [0.165463,0.165605)
 [0.165462,0.166536)
 [0.165461,0.165627)
 [0.165458,0.166064)
 [0.165458,0.166272)
 [0.165457,0.16591)
 [0.165457,0.16667)
 [0.165456,0.166918)
 [0.165452,0.165867)
 [0.165452,0.16588)
 [0.165451,0.166079)
 [0.165446,0.166527)
 [0.165444,0.166898)
 [0.165442,0.166237)
 [0.165442,0.167591)
 [0.16544,0.16635)
 [0.165438,0.167357)
 [0.165437,0.165907)
 [0.165435,0.165721)
 [0.165434,0.166047)
 [0.165434,0.166538)
 [0.165434,0.167562)
 [0.165433,0.166664)
 [0.165433,0.167206)
 [0.165433,0.166362)
 [0.165432,0.16616)
 [0.165429,0.165499)
 [0.165429,0.166091)
 [0.165429,0.168478)
 [0.165428,0.16694)
 [0.165426,0.165921)
 [0.165426,0.166732)
 [0.165426,0.167209)
 [0.165426,0.165754)
 [0.165425,0.166512)
 [0.165424,0.166271)
 [0.165422,0.166706)
 [0.165422,0.166026)
 [0.165422,0.165971)
 [0.165422,0.166977)
 [0.165418,0.166315)
 [0.165416,0.166875)
 [0.165414,0.165455)
 [0.165414,0.166021)
 [0.165413,0.166732)
 [0.165413,0.165885)
 [0.165413,0.165517)
 [0.16541,0.167333)
 [0.165409,0.165665)
 [0.165408,0.165931)
 [0.165408,0.165763)
 [0.165407,0.167287)
 [0.165405,0.165679)
 [0.165403,0.167273)
 [0.1654,0.1662)
 [0.165399,0.166493)
 [0.165398,0.165657)
 [0.165397,0.166487)
 [0.165395,0.166009)
 [0.165394,0.166273)
 [0.165393,0.167033)
 [0.165389,0.165921)
 [0.165388,0.167329)
 [0.165388,0.166208)
 [0.165386,0.166663)
 [0.165383,0.166675)
 [0.16538,0.167197)
 [0.16538,0.167612)
 [0.16538,0.166376)
 [0.165378,0.166179)
 [0.165377,0.167817)
 [0.165377,0.166969)
 [0.165377,0.165526)
 [0.165377,0.166767)
 [0.165376,0.166023)
 [0.165376,0.167483)
 [0.165375,0.166409)
 [0.165375,0.167097)
 [0.165372,0.167865)
 [0.16537,0.166629)
 [0.165369,0.167545)
 [0.165367,0.166058)
 [0.165367,0.166503)
 [0.165365,0.167487)
 [0.165365,0.165881)
 [0.165364,0.165602)
 [0.165362,0.16565)
 [0.165361,0.167074)
 [0.16536,0.166744)
 [0.165358,0.168323)
 [0.165356,0.165464)
 [0.165353,0.165596)
 [0.165352,0.166633)
 [0.165349,0.165458)
 [0.165347,0.166596)
 [0.165345,0.166958)
 [0.165345,0.165756)
 [0.165344,0.167432)
 [0.165344,0.165794)
 [0.16534,0.166724)
 [0.165337,0.166244)
 [0.165336,0.168714)
 [0.165335,0.167636)
 [0.165334,0.166496)
 [0.165334,0.166516)
 [0.165334,0.166178)
 [0.165333,0.166227)
 [0.165333,0.165511)
 [0.165333,0.165333)
 [0.165331,0.166116)
 [0.165331,0.166065)
 [0.16533,0.165981)
 [0.165329,0.165493)
 [0.165328,0.16787)
 [0.165325,0.1655)
 [0.165325,0.165784)
 [0.165324,0.166364)
 [0.165322,0.167758)
 [0.165321,0.165347)
 [0.165321,0.165494)
 [0.16532,0.166725)
 [0.16532,0.168459)
 [0.165319,0.166599)
 [0.165317,0.165458)
 [0.165315,0.166391)
 [0.165312,0.168347)
 [0.165312,0.167066)
 [0.16531,0.165912)
 [0.165309,0.169471)
 [0.165309,0.165318)
 [0.165307,0.165381)
 [0.165305,0.166525)
 [0.165305,0.16631)
 [0.165302,0.165805)
 [0.165301,0.16544)
 [0.1653,0.166175)
 [0.165297,0.166293)
 [0.165297,0.165317)
 [0.165297,0.167064)
 [0.165297,0.166344)
 [0.165296,0.165859)
 [0.165296,0.165888)
 [0.165295,0.166628)
 [0.165295,0.168)
 [0.165294,0.166807)
 [0.16529,0.165748)
 [0.16529,0.167291)
 [0.165289,0.1688)
 [0.165289,0.166963)
 [0.165287,0.167242)
 [0.165286,0.16558)
 [0.165286,0.165491)
 [0.165284,0.167398)
 [0.165282,0.166246)
 [0.165282,0.166003)
 [0.165281,0.165579)
 [0.165281,0.167638)
 [0.165281,0.165312)
 [0.165276,0.165664)
 [0.165276,0.168281)
 [0.165276,0.167112)
 [0.165276,0.167254)
 [0.165275,0.168224)
 [0.165275,0.165487)
 [0.165275,0.166746)
 [0.165274,0.165431)
 [0.165272,0.169029)
 [0.165271,0.166847)
 [0.165271,0.167276)
 [0.165268,0.165378)
 [0.165268,0.165594)
 [0.165266,0.166337)
 [0.165262,0.16587)
 [0.165262,0.16671)
 [0.165261,0.165386)
 [0.165261,0.165814)
 [0.16526,0.165769)
 [0.165256,0.16526)
 [0.165254,0.166521)
 [0.165253,0.166315)
 [0.165252,0.166013)
 [0.16525,0.165748)
 [0.16525,0.166023)
 [0.165247,0.166075)
 [0.165243,0.166519)
 [0.165243,0.166742)
 [0.165243,0.165334)
 [0.165242,0.166141)
 [0.165242,0.16732)
 [0.165242,0.166053)
 [0.165241,0.165399)
 [0.16524,0.166684)
 [0.165237,0.168071)
 [0.165237,0.166102)
 [0.165237,0.165503)
 [0.165234,0.165742)
 [0.165234,0.16549)
 [0.16523,0.167355)
 [0.165229,0.165591)
 [0.165225,0.166596)
 [0.165222,0.16659)
 [0.165219,0.168528)
 [0.165214,0.165754)
 [0.165213,0.165386)
 [0.165213,0.167398)
 [0.165212,0.16649)
 [0.16521,0.166661)
 [0.165209,0.165932)
 [0.165209,0.165883)
 [0.165208,0.167274)
 [0.165208,0.167618)
 [0.165205,0.165511)
 [0.165205,0.167181)
 [0.165204,0.165725)
 [0.165203,0.166349)
 [0.165201,0.169313)
 [0.165198,0.16565)
 [0.165198,0.166124)
 [0.165197,0.166681)
 [0.165197,0.165491)
 [0.165197,0.165294)
 [0.165194,0.166264)
